,movie_id,movie_title,mpaa_rating,runtime,genre,star_rating,gross_revenue,budget
3913,tt3387266,A United Kingdom,PG-13,111 min,"Biography, Drama, Romance",6.8,13819139,14000000
3914,tt5729348,Memoir of a Murderer,Not Rated,118 min,"Action, Crime, Thriller",7.1,0,0
3915,tt3044882,Nasha,NaN,122 min,"Drama, Thriller",3.2,1000000,0
3916,tt6978954,Pal Pal Dil Ke Paas,NaN,154 min,"Action, Drama, Romance",4.6,0,0
3917,tt5779372,An Interview with God,Unrated,97 min,"Drama, Mystery",5.7,0,0
3918,tt2429074,G.B.F.,R,92 min,"Comedy, Drama, Romance",5.9,0,0
3919,tt6895284,Itsy Bitsy,Not Rated,94 min,"Fantasy, Horror, Mystery",5.5,0,0
3920,tt7673930,Sunday Girl,NaN,78 min,"Comedy, Drama, Romance",3.7,0,80000
3921,tt7128732,Tremors,Unrated,107 min,Drama,6.9,0,0
3922,tt6365796,The Grizzlies,R,102 min,"Biography, Drama",7.7,0,0
3923,tt3711510,El aviso,TV-MA,92 min,"Crime, Drama, Fantasy",5.9,0,4642619
3924,tt4057376,I Am Dragon,Not Rated,110 min,"Adventure, Fantasy, Romance",6.9,1776333,18000000
3925,tt8119752,Gonjiam: Haunted Asylum,Not Rated,95 min,Horror,6.1,0,0
3926,tt4074364,The Model,Unrated,105 min,Drama,5.8,0,4000000
3927,tt1741243,Pawn Shop Chronicles,R,112 min,"Action, Comedy, Crime",5.9,0,5000000
3928,tt6330246,L'école buissonnière,G,116 min,"Comedy, Drama, Family",6.8,0,0
3929,tt5119116,Pyewacket,Not Rated,90 min,"Drama, Horror, Mystery",5.8,0,0
3930,tt4769824,In This Corner of the World,PG-13,129 min,"Animation, Drama, Family",7.8,19496308,0
3931,tt3339674,Burying the Ex,R,89 min,"Comedy, Horror, Romance",5.4,0,0
3932,tt1361318,Good People,R,90 min,"Action, Crime, Thriller",5.5,0,0
3933,tt1735485,The Tunnel,Not Rated,90 min,"Horror, Mystery, Thriller",5.9,0,135000
3934,tt7689906,Monsters and Men,R,96 min,"Crime, Drama, Thriller",5.8,0,0
3935,tt4144190,Wiener-Dog,R,88 min,"Comedy, Drama",5.9,469311,0
3936,tt2474310,Viharsarok,Unrated,105 min,"Drama, Romance, Sport",6.9,0,0
3937,tt0365545,Nappily Ever After,TV-MA,98 min,"Comedy, Drama, Romance",6.4,0,0
3938,tt2334733,Madame Bovary,R,118 min,"Drama, Romance",5.7,0,0
3939,tt2543508,Life Inside Out,Not Rated,102 min,Drama,6.4,0,0
3940,tt6644632,Making Babies,NaN,86 min,Comedy,5.3,0,0
3941,tt2339741,The Woman in Black 2: Angel of Death,PG-13,98 min,"Drama, Horror, Thriller",4.8,26501323,1000000
3942,tt1174042,The Myth of the American Sleepover,Not Rated,96 min,"Comedy, Drama, Romance",6.3,0,0
3943,tt3174890,Standing Up for Sunny,NaN,105 min,"Comedy, Drama, Romance",6.1,0,0
3944,tt2165236,En solitaire,TV-14,101 min,"Adventure, Drama, Sport",6.4,7029858,1700000
3945,tt1434435,Mother's Day,R,112 min,"Drama, Horror, Thriller",6.3,0,11000000
3946,tt2309961,Afflicted,R,85 min,"Horror, Mystery, Thriller",6.3,121179,318000
3947,tt1602098,Albert Nobbs,R,113 min,"Drama, Romance",6.7,5634828,8000000
3948,tt8975028,American Hangman,NaN,99 min,Thriller,5.9,0,0
3949,tt10204940,Donne moi des ailes,NaN,113 min,"Adventure, Family",7.1,0,0
3950,tt7534102,The Swallows of Kabul,NaN,81 min,Animation,7.3,0,0
3951,tt6172666,Avengers of Justice: Farce Wars,NaN,87 min,"Action, Comedy, Family",2.4,0,0
3952,tt11052808,Kim Ji-young: Born 1982,NaN,118 min,Drama,7.5,0,0
3953,tt5344794,Sniper: Special Ops,R,84 min,"Action, Drama, War",3.2,0,0
3954,tt3823392,Love Sonia,NaN,122 min,Drama,7.4,0,0
3955,tt9081558,Those Who Remained,NaN,83 min,Drama,7.4,0,0
3956,tt1769363,The Giant Mechanical Man,PG-13,94 min,"Comedy, Drama, Romance",6.7,0,0
3957,tt4526546,Edge of Winter,R,89 min,"Drama, Thriller",5.4,0,0
3958,tt2097331,The Family Fang,R,105 min,"Comedy, Drama, Mystery",6.1,262921,0
3959,tt1510686,Breaking the Girls,Not Rated,83 min,"Crime, Thriller",5.1,0,0
3960,tt1625150,North Sea Texas,Not Rated,98 min,"Drama, Romance",7.1,0,0
3961,tt8664988,Avanpost,NaN,153 min,"Action, Sci-Fi, Thriller",6.5,0,0
3962,tt6426028,Knife + Heart,Unrated,102 min,"Drama, Horror, Romance",6.2,0,0
3963,tt3110634,From Zero to I Love You,NaN,106 min,Romance,7.3,0,0
3964,tt5195412,Wakefield,R,106 min,Drama,6.3,0,0
3965,tt3083008,The Program,R,99 min,"Biography, Drama, Sport",6.5,3286448,0
3966,tt2317337,Vicky Donor,Not Rated,126 min,"Comedy, Romance",7.8,0,700000
3967,tt4613272,Lu bian ye can,Not Rated,113 min,"Drama, Mystery",7.3,0,0
3968,tt5091530,M.F.A.,Not Rated,92 min,"Drama, Horror, Thriller",6.1,0,0
3969,tt8226892,Peel,R,101 min,"Comedy, Drama",6.1,0,0
3970,tt6923740,Stella's Last Weekend,Not Rated,102 min,"Comedy, Drama",6.3,0,0
3971,tt2474024,The Last Five Years,PG-13,94 min,"Comedy, Drama, Musical",5.9,0,0
3972,tt2243389,I'm So Excited!,R,90 min,Comedy,5.6,11724119,5000000
3973,tt7350614,Head Count,NaN,90 min,"Horror, Mystery, Thriller",5.3,0,0
3974,tt1634136,Violet & Daisy,R,88 min,"Action, Comedy, Crime",6.1,0,0
3975,tt5779540,Dear Dictator,Not Rated,90 min,Comedy,5.1,0,6700000
3976,tt1605798,Effie Gray,PG-13,104 min,"Biography, Drama, Romance",5.9,0,0
3977,tt1700845,The Invisible Woman,R,111 min,"Biography, Drama, History",6.1,1234254,0
3978,tt9850064,Children of the Sea,NaN,111 min,"Animation, Adventure, Family",6.6,0,0
3979,tt7339826,Maquia: When the Promised Flower Blooms,Not Rated,115 min,"Animation, Adventure, Drama",7.4,0,0
3980,tt5990066,Bad Match,TV-MA,90 min,Thriller,5.5,0,0
3981,tt1753899,Hemel,Unrated,80 min,Drama,5.7,0,0
3982,tt4796122,Satanic,R,85 min,Horror,3.7,252,0
3983,tt9143636,Guest of Honour,NaN,105 min,Drama,5.4,0,0
3984,tt1403177,Hesher,R,106 min,"Comedy, Crime, Drama",7.0,382946,7000000
3985,tt2524674,Feuchtgebiete,Not Rated,109 min,"Comedy, Drama",5.8,0,0
3986,tt1640548,Rampart,R,108 min,"Crime, Drama",5.8,972512,12000000
3987,tt2369317,Space Station 76,R,93 min,"Comedy, Drama, Sci-Fi",4.9,0,0
3988,tt1945084,Everly,R,92 min,"Action, Thriller",5.1,0,0
3989,tt2952602,Yi ge ren de wu lin,Not Rated,100 min,"Action, Crime, Thriller",6.5,129115,25000000
3990,tt7766886,The Girl with a Bracelet,NaN,95 min,"Crime, Drama",6.9,0,0
3991,tt4746516,Orpheline,NaN,111 min,Drama,6.1,0,0
3992,tt9106672,When Hitler Stole Pink Rabbit,NaN,119 min,Family,7.4,0,0
3993,tt1767319,In the Name of the King: Two Worlds,R,96 min,"Action, Adventure, Fantasy",3.1,0,4500000
3994,tt2622874,My Mistress,Not Rated,104 min,"Drama, Romance",5.5,0,0
3995,tt3960240,The After Party,Not Rated,120 min,"Comedy, Music",5.8,0,0
3996,tt3172126,Undrafted,Unrated,90 min,"Comedy, Drama, Sport",6.4,5777,0
3997,tt5034122,Cruise,TV-MA,90 min,"Drama, Romance",5.3,0,0
3998,tt7060460,Theeran Adhigaram Ondru,Not Rated,157 min,"Action, Crime, Thriller",8.3,0,0
3999,tt3816458,Dead Rising: Watchtower,Not Rated,118 min,"Action, Horror",5.2,0,0
4000,tt2217859,Louder Than Bombs,R,109 min,Drama,6.6,161789,11000000
4001,tt5149490,Gwen,Not Rated,84 min,"Drama, History, Mystery",6.7,0,0
4002,tt2628316,Green Street 3: Never Back Down,R,93 min,"Action, Crime, Drama",5.2,0,0
4003,tt2597768,Come and Find Me,R,112 min,"Drama, Thriller",5.7,0,0
4004,tt4434004,Udta Punjab,TV-MA,148 min,"Action, Crime, Drama",7.8,14900000,5980000
4005,tt8866064,10 Days Before the Wedding,NaN,120 min,"Comedy, Drama, Musical",8.8,0,33000
4006,tt1639426,Udaan,Not Rated,134 min,Drama,8.1,520000,800000
4007,tt6341066,Intrigo: Death of an Author,R,106 min,"Crime, Drama, Mystery",5.6,0,0
4008,tt3663564,Madtown,R,120 min,"Drama, Thriller",6.2,0,0
4009,tt1978428,Dumbbells,R,92 min,Comedy,3.4,0,0
4010,tt2281159,Contracted,Not Rated,84 min,"Drama, Horror, Thriller",5.3,4105,0
4011,tt2905082,Alex & The List,TV-PG,112 min,"Comedy, Romance",4.5,0,0
4012,tt1435513,Hysteria,R,100 min,"Comedy, Romance",6.7,9504139,0
4013,tt3766394,"Hello, My Name Is Doris",R,90 min,"Comedy, Drama, Romance",6.6,14444999,1000000
4014,tt7647840,Good Posture,NaN,91 min,"Comedy, Drama",5.4,0,0
4015,tt1535438,Hope Springs,PG-13,100 min,"Comedy, Drama, Romance",6.3,114281051,30000000
4016,tt2363219,Het bombardement,NaN,105 min,"Drama, History, War",4.0,0,0
4017,tt2004432,Wolf Creek 2,Not Rated,106 min,"Action, Horror",6.1,9630444,8000000
4018,tt4272866,The Boy and the Beast,PG-13,119 min,"Animation, Action, Adventure",7.7,490643,0
4019,tt6256872,A Moment in the Reeds,NaN,108 min,"Drama, Romance",6.9,0,0
4020,tt7549776,Tod@s Caen,PG-13,120 min,Comedy,4.7,0,0
4021,tt1742336,Your Sister's Sister,R,90 min,"Comedy, Drama",6.7,3200000,125000
4022,tt6344664,Code Geass: Fukkatsu No Lelouch,Not Rated,112 min,"Animation, Action, Adventure",7.5,0,0
4023,tt6410564,Sandome no satsujin,Not Rated,124 min,"Crime, Drama, Mystery",6.7,0,0
4024,tt5706876,How to Get Girls,NaN,93 min,Comedy,3.8,0,0
4025,tt6493286,1987: When the Day Comes,Not Rated,129 min,Drama,7.7,49380115,12308000
4026,tt2150332,Renoir,R,111 min,"Biography, Drama, History",6.5,2293798,0
4027,tt2716382,Sea Fever,NaN,89 min,"Horror, Sci-Fi",6.2,0,0
4028,tt2210781,Lullaby,R,117 min,Drama,6.2,0,0
4029,tt1389139,When the Bough Breaks,PG-13,107 min,"Crime, Drama, Horror",5.1,30658387,10000000
4030,tt8160262,El Hijo,TV-MA,92 min,Thriller,5.4,0,0
4031,tt1981140,Wasteland,NaN,108 min,"Crime, Drama, Thriller",6.5,0,0
4032,tt3610746,Don't Hang Up,R,83 min,"Horror, Thriller",5.6,0,0
4033,tt3094816,Diet of Sex,NaN,72 min,"Comedy, Drama, Romance",5.1,0,0
4034,tt1188113,Peacock,PG-13,90 min,"Drama, Thriller",6.2,0,0
4035,tt1341710,The Shrine,Not Rated,85 min,Horror,5.5,0,1500000
4036,tt2788716,Welcome to Me,R,87 min,"Comedy, Drama",5.9,0,0
4037,tt8829128,Torpedo,NaN,102 min,"Action, Adventure, History",7.5,0,3500000
4038,tt9170352,Bellbird,NaN,96 min,"Comedy, Drama",6.1,0,0
4039,tt4126568,Open Water 3: Cage Dive,R,80 min,"Adventure, Drama, Horror",4.1,0,0
4040,tt4158594,Boar,Not Rated,96 min,"Adventure, Horror, Thriller",5.1,0,2393600
4041,tt1694020,The Guilt Trip,PG-13,95 min,"Comedy, Drama",5.7,41863726,40000000
4042,tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,NaN,120 min,"Comedy, Drama, Romance",5.5,0,0
4043,tt5303442,In Like Flynn,R,106 min,"Action, Adventure",5.1,0,20000000
4044,tt6697582,Arif V 216,NaN,125 min,"Comedy, Sci-Fi",7.2,3501037,1705235
4045,tt9311062,Samurai marason,NaN,103 min,History,6.3,0,0
4046,tt5805768,Abe,NaN,85 min,Family,7.2,0,0
4047,tt4677134,Homeless Ashes,NaN,117 min,Drama,8.5,0,0
4048,tt1684555,Horrid Henry: The Movie,PG,93 min,"Adventure, Comedy, Family",3.5,0,0
4049,tt6271806,Daddy Issues,NaN,81 min,"Drama, Romance",4.0,0,0
4050,tt2179936,School Dance,R,85 min,"Comedy, Drama, Music",4.5,0,0
4051,tt6085412,Alien Invasion,NaN,82 min,"Comedy, Horror, Sci-Fi",2.8,0,0
4052,tt5080556,2.0,Not Rated,148 min,"Action, Sci-Fi",6.3,114629169,77000000
4053,tt7802246,The Last Tree,NaN,98 min,Drama,6.1,0,0
4054,tt7162390,The Mermaid: Lake of the Dead,Not Rated,90 min,"Drama, Fantasy, Horror",4.4,0,0
4055,tt2318625,Out in the Dark,Not Rated,96 min,"Drama, Romance, Thriller",7.5,26966,0
4056,tt3078296,Il ragazzo invisibile,NaN,100 min,"Action, Adventure, Comedy",6.2,0,8000000
4057,tt8769032,The Hows of Us,NaN,117 min,"Drama, Romance",7.4,0,0
4058,tt11316824,Happy Old Year,NaN,NaN,"Drama, Romance",7.7,0,0
4059,tt1655461,Wild Oats,PG-13,86 min,"Action, Adventure, Comedy",5.7,0,0
4060,tt5322168,Snapshots,TV-MA,95 min,Drama,6.4,0,0
4061,tt2726552,A Kind of Murder,R,95 min,"Crime, Drama, Thriller",5.3,0,0
4062,tt1540741,A Single Shot,R,116 min,"Crime, Drama, Thriller",5.8,18642,0
4063,tt2193265,Welcome to the Jungle,Not Rated,95 min,"Action, Adventure, Comedy",4.9,0,3500000
4064,tt2331047,Rememory,PG-13,111 min,"Drama, Mystery, Sci-Fi",6.2,0,0
4065,tt5758802,"Literally, Right Before Aaron",TV-14,102 min,"Comedy, Drama",4.5,0,0
4066,tt1424310,Sap ji sang ciu,PG-13,109 min,"Action, Adventure, Comedy",6.1,0,48000000
4067,tt2340444,Ashburn Waters,NaN,81 min,"Horror, Thriller",NaN,0,0
4068,tt10969656,Dirty Sexy Saint,R,104 min,"Drama, Romance",7.5,0,0
4069,tt9015188,Bumperkleef,NaN,85 min,"Comedy, Horror, Thriller",6.2,0,0
4070,tt9105014,Notebook,Not Rated,115 min,"Drama, Romance",6.8,0,0
4071,tt2379386,In the Name of the King: The Last Mission,R,86 min,"Action, Adventure, Fantasy",3.1,0,3500000
4072,tt9248340,Nur eine Frau,NaN,90 min,"Crime, Drama",7.8,0,0
4073,tt1813757,Who Killed Captain Alex?,Not Rated,64 min,"Action, Comedy, Crime",8.2,200,200
4074,tt6857040,The Appearance,TV-14,111 min,"Horror, Thriller",4.6,0,0
4075,tt6140580,Off the Menu,Not Rated,96 min,"Comedy, Romance",5.6,0,0
4076,tt3702996,Fack ju Göhte 2,NaN,115 min,Comedy,6.0,83027924,0
4077,tt5848416,Walk. Ride. Rodeo.,TV-PG,100 min,Drama,6.4,0,0
4078,tt2171875,Steekspel,Not Rated,55 min,"Comedy, Drama, Romance",6.1,0,0
4079,tt8655738,Eternal Code,NaN,105 min,"Action, Crime, Thriller",6.3,0,0
4080,tt1508675,Le Havre,Not Rated,93 min,"Comedy, Drama",7.2,0,3850000
4081,tt4169250,M.S. Dhoni: The Untold Story,Not Rated,184 min,"Biography, Drama, Sport",7.7,0,0
4082,tt3495030,Dum Laga Ke Haisha,Not Rated,110 min,"Comedy, Drama, Romance",7.5,0,0
4083,tt1123373,Di renjie: Tong tian di guo,PG-13,119 min,"Action, Adventure, Drama",6.6,51723285,13000000
4084,tt1179031,Cold in July,R,109 min,"Crime, Thriller",6.8,427418,0
4085,tt5639898,Social Animals,R,90 min,Comedy,5.2,0,0
4086,tt10239930,D-Day,Not Rated,85 min,War,5.6,0,0
4087,tt7367960,Checkered Ninja,Not Rated,83 min,"Animation, Action, Adventure",7.4,0,0
4088,tt1274300,The Tempest,PG-13,110 min,"Comedy, Drama, Fantasy",5.3,346594,20000000
4089,tt11229780,Infidel,R,107 min,"Action, Adventure, Thriller",6.3,0,0
4090,tt2614700,Keeping Rosy,NaN,89 min,"Drama, Thriller",6.4,0,0
4091,tt7942746,Body at Brighton Rock,R,87 min,"Horror, Mystery, Thriller",4.6,0,0
4092,tt3204144,Les combattants,Unrated,98 min,"Comedy, Romance",6.6,23598,0
4093,tt4824308,God's Not Dead 2,PG,120 min,Drama,4.3,23507567,5000000
4094,tt6433456,Becoming Astrid,NaN,123 min,"Biography, Drama",7.1,0,0
4095,tt7394674,Blood Quantum,NaN,96 min,Horror,5.5,0,0
4096,tt5805752,Brigsby Bear,PG-13,97 min,"Comedy, Drama",7.3,532669,0
4097,tt0920459,De gelukkige huisvrouw,NaN,100 min,"Comedy, Drama, Romance",6.7,0,2500000
4098,tt8883472,Underneath the Same Moon,NaN,125 min,"Comedy, Drama, Romance",5.7,0,0
4099,tt2443822,The Boy,Not Rated,105 min,"Drama, Horror, Thriller",5.5,0,0
4100,tt2946498,Live Nude Girls,Not Rated,100 min,Comedy,4.0,0,0
4101,tt8054608,"Gospod postoi, imeto i' e Petrunija",NaN,100 min,Drama,6.9,0,0
4102,tt1525366,Grabbers,Not Rated,94 min,"Action, Adventure, Comedy",6.3,0,0
4103,tt7761014,Cola de Mono,NaN,102 min,Thriller,6.0,0,20000
4104,tt1753496,Resident Evil: Damnation,R,100 min,"Animation, Action, Horror",6.5,0,0
4105,tt0995868,Pele: Birth of a Legend,PG,107 min,"Biography, Drama, Sport",7.2,27312,0
4106,tt4494718,Final Portrait,R,90 min,"Biography, Comedy, Drama",6.2,1725841,0
4107,tt3830162,Krigen,R,115 min,"Crime, Drama, Thriller",7.1,1113277,0
4108,tt9038290,Latte & the Magic Waterstone,NaN,89 min,"Animation, Adventure, Comedy",6.2,0,0
4109,tt9185316,I Am Woman,NaN,116 min,"Biography, Drama, History",7.4,0,0
4110,tt4594836,Darc,TV-MA,97 min,"Action, Thriller",5.8,0,0
4111,tt2271563,Forsaken,R,90 min,"Action, Drama, Western",6.3,0,11000000
4112,tt1396226,Twice Born,R,127 min,"Drama, Romance, War",7.4,18295,13000000
4113,tt8234892,Knives and Skin,Unrated,111 min,Drama,5.2,0,0
4114,tt2299842,Pieta,Not Rated,103 min,"Crime, Drama",7.2,3623330,103000
4115,tt5420886,Walking Out,PG-13,95 min,"Drama, Thriller",5.8,0,0
4116,tt4291700,Prooi,NaN,107 min,"Comedy, Horror, Thriller",5.1,0,0
4117,tt3482062,Bad Roomies,Not Rated,93 min,Comedy,5.1,0,0
4118,tt1821641,The Congress,Not Rated,122 min,"Animation, Drama, Sci-Fi",6.5,455815,0
4119,tt8589474,Purity Falls,TV-14,90 min,Thriller,5.4,0,0
4120,tt3216348,Incarnate,PG-13,91 min,"Horror, Thriller",5.2,6341855,5000000
4121,tt1702014,Hoje Eu Quero Voltar Sozinho,Not Rated,96 min,"Drama, Romance",7.9,0,2700000
4122,tt4771896,The Fury of a Patient Man,TV-MA,92 min,"Drama, Thriller",6.8,1813729,1200000
4123,tt4205896,Night Walk,NaN,NaN,"Action, Crime",7.4,0,0
4124,tt8176578,Si shi qing chun,TV-PG,74 min,"Animation, Drama, Romance",6.6,496334,0
4125,tt4871980,The Perfect Match,R,96 min,"Comedy, Romance",4.9,0,0
4126,tt6412864,On the Beach at Night Alone,NaN,101 min,Drama,6.8,0,0
4127,tt7624934,Zoo,PG,95 min,"Comedy, Drama, Horror",5.4,0,0
4128,tt2027140,L'écume des jours,Not Rated,94 min,"Comedy, Drama, Fantasy",6.5,0,0
4129,tt3029556,Rurouni Kenshin Part III: The Legend Ends,TV-MA,134 min,"Action, Adventure, Drama",7.6,0,0
4130,tt3733778,Pay the Ghost,Not Rated,94 min,"Drama, Horror, Mystery",5.2,2160298,0
4131,tt3842684,Two/One,NaN,100 min,Drama,4.6,0,0
4132,tt1654523,Night Train to Lisbon,R,111 min,"Mystery, Romance, Thriller",6.8,0,7700000
4133,tt4660980,The Bad Education Movie,Not Rated,90 min,Comedy,5.8,0,0
4134,tt1431181,Another Year,PG-13,129 min,"Comedy, Drama",7.3,18124262,8000000
4135,tt2911668,Beyond the Reach,R,91 min,Thriller,5.6,45895,0
4136,tt7781432,The Mortuary Collection,NaN,108 min,Horror,7.4,0,0
4137,tt6999052,Mario,NaN,124 min,"Drama, Romance, Sport",7.4,0,0
4138,tt5593384,Tõde ja õigus,NaN,149 min,Drama,8.9,0,2758542
4139,tt5222918,The Other Side of Hope,Not Rated,100 min,"Comedy, Drama",7.2,1657449,0
4140,tt3719896,My All-American,PG,118 min,"Biography, Drama, Sport",7.1,0,20000000
4141,tt4680196,Planetarium,Not Rated,105 min,"Drama, Fantasy, Mystery",4.6,0,0
4142,tt2337841,Bottom of the World,Not Rated,85 min,"Drama, Mystery, Thriller",5.4,0,0
4143,tt9809140,All the Freckles in the World,TV-14,91 min,"Comedy, Romance, Sport",5.2,0,0
4144,tt7212726,Simmba,Not Rated,158 min,"Action, Comedy, Drama",6.3,0,0
4145,tt1214962,Seeking Justice,R,105 min,"Action, Crime, Drama",6.2,12355798,17000000
4146,tt1772872,Game,Not Rated,135 min,"Action, Crime, Drama",5.1,0,0
4147,tt6076004,Love Birds,NaN,74 min,Drama,5.3,0,0
4148,tt3975510,One and Two,Not Rated,90 min,"Drama, Fantasy, Thriller",5.2,0,0
4149,tt3717532,The Last: Naruto the Movie,TV-14,112 min,"Animation, Action, Adventure",7.6,0,0
4150,tt5481184,Feng shen chuan qi,PG-13,109 min,"Action, Fantasy",4.5,43300000,38000000
4151,tt9755806,Big Shark,NaN,NaN,Horror,7.8,0,0
4152,tt2304953,Reasonable Doubt,R,91 min,"Crime, Drama, Thriller",5.7,0,8000000
4153,tt4059460,Hard Night Falling,R,85 min,"Action, Drama",3.4,0,0
4154,tt6886080,To the Stars,NaN,109 min,Drama,6.9,0,0
4155,tt3813310,Cop Car,R,88 min,"Crime, Thriller",6.3,134552,0
4156,tt1531663,Everything Must Go,R,97 min,Drama,6.4,2614773,5000000
4157,tt3014078,Shangri-La Suite,TV-14,90 min,"Action, Crime, Drama",5.1,14073,0
4158,tt5351818,Rock'n Roll,NaN,123 min,"Comedy, Drama, Family",6.0,0,17900000
4159,tt2027136,Kristy,Not Rated,86 min,"Horror, Thriller",5.9,0,6900000
4160,tt1827579,Spike Island,Not Rated,105 min,"Comedy, Drama, Music",6.3,0,0
4161,tt2918606,The Hollow Point,R,97 min,"Crime, Drama, Thriller",5.4,1271880,0
4162,tt6090044,Romina,NaN,77 min,"Horror, Thriller",2.2,0,0
4163,tt1423894,Barney's Version,R,134 min,"Comedy, Drama",7.3,8454301,30000000
4164,tt6769508,Steel Rain,TV-MA,139 min,Action,7.1,32783733,0
4165,tt6613878,Clara,Not Rated,105 min,Sci-Fi,6.7,0,0
4166,tt10793644,The Vigil,NaN,88 min,Horror,6.0,0,0
4167,tt7003976,Philophobia: or the Fear of Falling in Love,NaN,85 min,"Comedy, Romance",5.5,0,0
4168,tt4499228,Gehenna: Where Death Lives,NaN,105 min,"Horror, Mystery, Thriller",4.9,0,0
4169,tt5013984,Gully,NaN,90 min,"Crime, Drama",2.0,0,0
4170,tt5451118,303,NaN,145 min,"Comedy, Drama, Romance",7.6,0,0
4171,tt2980794,Highway,Not Rated,133 min,"Crime, Drama, Romance",7.6,0,0
4172,tt6220752,Pledge,Unrated,77 min,"Horror, Thriller",5.4,0,0
4173,tt1405500,For Colored Girls,R,133 min,Drama,6.1,37000000,0
4174,tt7319496,Out Stealing Horses,NaN,123 min,"Drama, Mystery",6.7,0,0
4175,tt7700730,October,Not Rated,115 min,"Drama, Romance",7.5,0,0
4176,tt2301592,La Danza de la Realidad,Unrated,133 min,"Biography, Drama, Fantasy",7.5,0,3000000
4177,tt4919484,Little Men,PG,85 min,Drama,6.7,0,0
4178,tt4832640,Sultan,Not Rated,170 min,"Action, Drama, Sport",7.0,102000000,10400000
4179,tt3239442,The 10 Year Plan,Not Rated,90 min,"Comedy, Romance",6.1,0,80000
4180,tt3182620,Bitter Harvest,R,103 min,"Drama, Romance, War",6.0,557241,20000000
4181,tt2870808,Life Partners,R,93 min,"Comedy, Drama, Romance",6.2,8265,0
4182,tt2247476,When the Game Stands Tall,PG,115 min,"Drama, Sport",6.7,30127963,15000000
4183,tt6728096,The Breaker Upperers,NaN,90 min,Comedy,5.9,0,0
4184,tt7294534,Arjun Reddy,Not Rated,182 min,"Action, Drama, Romance",8.2,8000000,780000
4185,tt1107319,Dirty Girl,R,90 min,"Comedy, Drama",6.4,55125,4000000
4186,tt6984258,The Amityville Murders,Not Rated,97 min,Horror,4.8,0,0
4187,tt4882174,37,Not Rated,85 min,Drama,3.9,0,0
4188,tt4142394,The Tracker,R,87 min,"Action, Thriller",3.2,0,0
4189,tt3858372,Mune: Guardian of the Moon,PG,85 min,"Animation, Adventure, Comedy",7.2,15730665,0
4190,tt5305246,93 Days,NaN,118 min,Drama,6.0,0,0
4191,tt2924590,Shablulim BaGeshem,Unrated,82 min,"Drama, Romance",6.3,0,0
4192,tt1551630,Pawn,R,88 min,"Action, Crime, Mystery",5.7,0,83000000
4193,tt2304771,Mandela: Long Walk to Freedom,PG-13,141 min,"Biography, Drama, History",7.1,27333835,35000000
4194,tt5076214,Delibal,NaN,117 min,"Drama, Romance",6.8,0,0
4195,tt2082197,Barfi!,Not Rated,151 min,"Comedy, Drama, Romance",8.1,2804874,4437508
4196,tt1632547,Tsumetai nettaigyo,Not Rated,146 min,"Comedy, Crime, Drama",7.1,0,0
4197,tt5702566,Stasis,Not Rated,90 min,"Adventure, Sci-Fi",3.0,0,0
4198,tt5114154,The Keeping Hours,PG-13,91 min,"Drama, Fantasy, Horror",6.3,0,0
4199,tt4902716,Rebirth,TV-MA,100 min,Thriller,5.0,0,0
4200,tt11469744,Mathu Vadalara,NaN,130 min,"Comedy, Crime, Thriller",8.4,0,0
4201,tt3089778,De behandeling,Not Rated,131 min,"Mystery, Thriller",7.2,0,0
4202,tt1870425,Mac & Devin Go to High School,R,75 min,Comedy,4.4,0,0
4203,tt6943854,H is for Happiness,NaN,98 min,Family,7.8,0,0
4204,tt2184233,1 Mile to You,TV-14,104 min,"Drama, Romance, Sport",6.3,0,0
4205,tt5973364,Lemon,Not Rated,83 min,"Comedy, Drama",4.6,29258,0
4206,tt7937440,Chen mo de zheng ren,NaN,94 min,"Action, Crime, Mystery",5.6,0,0
4207,tt1274586,Dying of the Light,R,94 min,"Action, Drama, Thriller",4.4,0,15000000
4208,tt2933474,Superfast!,PG-13,99 min,Comedy,4.1,0,20000000
4209,tt1446147,Cat Run,R,106 min,"Action, Comedy",5.6,0,25000000
4210,tt7098658,Raazi,Not Rated,138 min,"Action, Drama, Thriller",7.8,0,0
4211,tt3501112,Security,R,88 min,"Action, Crime, Thriller",5.7,0,15000000
4212,tt5883632,Esteros,Unrated,83 min,"Drama, Romance",7.0,0,0
4213,tt2900822,Torment,R,82 min,"Horror, Thriller",4.7,0,0
4214,tt7698468,Liberté: A Call to Spy,NaN,NaN,Drama,8.2,0,0
4215,tt3767278,Bayou Caviar,TV-MA,111 min,"Crime, Drama, Mystery",5.9,0,0
4216,tt7136896,Alad'2,NaN,98 min,Comedy,3.2,25498160,18900000
4217,tt7476810,Dead Pigs,NaN,130 min,"Comedy, Drama, Family",5.8,0,0
4218,tt3507138,A Girl Like Grace,PG-13,93 min,Drama,5.9,0,0
4219,tt4083572,Urge,R,89 min,Thriller,4.8,0,0
4220,tt10145122,Das perfekte Geheimnis,NaN,111 min,"Comedy, Drama, Romance",6.8,0,0
4221,tt1711018,Vile,R,90 min,Horror,5.0,0,0
4222,tt2670882,Measure of a Man,PG-13,100 min,"Comedy, Drama",6.3,0,0
4223,tt2449638,Atomica,Not Rated,81 min,"Sci-Fi, Thriller",4.1,0,0
